Şimdi,Tarih
1982.06,2006-10-18 00:00:00
1962.03,2006-10-17 00:00:00
1994.4,2006-10-16 00:00:00
1982.37,2006-10-13 00:00:00
1951.67,2006-12-10 00:00:00
1945.5,2006-11-10 00:00:00
1968.07,2006-10-10 00:00:00
1934.18,2006-09-10 00:00:00
1938,2006-06-10 00:00:00
1939.17,2006-05-10 00:00:00
1948.4,2006-04-10 00:00:00
1961.69,2006-03-10 00:00:00
1989.75,2006-02-10 00:00:00
2011.61,2006-09-29 00:00:00
1870.09,2006-09-28 00:00:00
1862.84,2006-09-27 00:00:00
1844.25,2006-09-26 00:00:00
1772.65,2006-09-25 00:00:00
1808.65,2006-09-22 00:00:00
1872.01,2006-09-21 00:00:00
1854.16,2006-09-20 00:00:00
1854.73,2006-09-19 00:00:00
1858.28,2006-09-18 00:00:00
1897.92,2006-09-15 00:00:00
1897.66,2006-09-14 00:00:00
1905.86,2006-09-13 00:00:00
1864.91,2006-12-09 00:00:00
1830.4,2006-11-09 00:00:00
1868.91,2006-08-09 00:00:00
1862.83,2006-07-09 00:00:00
1879.85,2006-06-09 00:00:00
1886.88,2006-05-09 00:00:00
1933.55,2006-04-09 00:00:00
1932.2,2006-01-09 00:00:00
1850.22,2006-08-31 00:00:00
1754.16,2006-08-29 00:00:00
1751.04,2006-08-28 00:00:00
1746.66,2006-08-25 00:00:00
1736.2,2006-08-24 00:00:00
1770.31,2006-08-23 00:00:00
1756.66,2006-08-22 00:00:00
1761.42,2006-08-21 00:00:00
1779.97,2006-08-18 00:00:00
1801.14,2006-08-17 00:00:00
1833.07,2006-08-16 00:00:00
1782.26,2006-08-15 00:00:00
1770.45,2006-08-14 00:00:00
1781.8,2006-11-08 00:00:00
1785.29,2006-10-08 00:00:00
1804.81,2006-09-08 00:00:00
1788.31,2006-08-08 00:00:00
1800.14,2006-07-08 00:00:00
1766.32,2006-04-08 00:00:00
1759.65,2006-03-08 00:00:00
1805.96,2006-02-08 00:00:00
1816.62,2006-01-08 00:00:00
1912.43,2006-07-31 00:00:00
1928.93,2006-07-28 00:00:00
1898.09,2006-07-27 00:00:00
1866.84,2006-07-26 00:00:00
1862.05,2006-07-25 00:00:00
1910.55,2006-07-24 00:00:00
1825.29,2006-07-21 00:00:00
1767.27,2006-07-20 00:00:00
1699.89,2006-07-19 00:00:00
1660.73,2006-07-18 00:00:00
1610.3,2006-07-17 00:00:00
1731.26,2006-07-14 00:00:00
1766.48,2006-07-13 00:00:00
1645.51,2006-12-07 00:00:00
1676.02,2006-11-07 00:00:00
1673.56,2006-10-07 00:00:00
1670.02,2006-07-07 00:00:00
1683.14,2006-06-07 00:00:00
1679.65,2006-05-07 00:00:00
1748.25,2006-04-07 00:00:00
1726.82,2006-03-07 00:00:00
1686.36,2006-06-30 00:00:00
1655.18,2006-06-29 00:00:00
1611.03,2006-06-28 00:00:00
1557.02,2006-06-27 00:00:00
1548.23,2006-06-26 00:00:00
1629.06,2006-06-23 00:00:00
1740.21,2006-06-22 00:00:00
1747.94,2006-06-21 00:00:00
1815.93,2006-06-20 00:00:00
1840.99,2006-06-19 00:00:00
1840.73,2006-06-16 00:00:00
1836.85,2006-06-15 00:00:00
1793.86,2006-06-14 00:00:00
1821.75,2006-06-13 00:00:00
1892.52,2006-12-06 00:00:00
1840.17,2006-09-06 00:00:00
1798.16,2006-08-06 00:00:00
1855.87,2006-07-06 00:00:00
1882.24,2006-06-06 00:00:00
1923.39,2006-05-06 00:00:00
1963.19,2006-02-06 00:00:00
1983.2,2006-01-06 00:00:00
1869.76,2006-05-31 00:00:00
1854.02,2006-05-30 00:00:00
1926.24,2006-05-29 00:00:00
1929.17,2006-05-26 00:00:00
1886.44,2006-05-25 00:00:00
1827.9,2006-05-24 00:00:00
1885.07,2006-05-23 00:00:00
1865.04,2006-05-22 00:00:00
2042.1,2006-05-18 00:00:00
2099.01,2006-05-17 00:00:00
2152.95,2006-05-16 00:00:00
2044.77,2006-05-15 00:00:00
2264.7,2006-12-05 00:00:00
2358.17,2006-11-05 00:00:00
2282.33,2006-10-05 00:00:00
2326.73,2006-09-05 00:00:00
2292.88,2006-08-05 00:00:00
2276.04,2006-05-05 00:00:00
2177.29,2006-04-05 00:00:00
2202.04,2006-03-05 00:00:00
2205.12,2006-02-05 00:00:00
2209.27,2006-01-05 00:00:00
2200.35,2006-04-28 00:00:00
2221.37,2006-04-27 00:00:00
2276.66,2006-04-26 00:00:00
2289.24,2006-04-25 00:00:00
2296.16,2006-04-24 00:00:00
2311.83,2006-04-21 00:00:00
2296.29,2006-04-20 00:00:00
2322.27,2006-04-19 00:00:00
2282.18,2006-04-18 00:00:00
2258.1,2006-04-17 00:00:00
2295.49,2006-04-14 00:00:00
2291.1,2006-04-13 00:00:00
2354.12,2006-12-04 00:00:00
2370.53,2006-11-04 00:00:00
2360.23,2006-10-04 00:00:00
2430.77,2006-07-04 00:00:00
2407.68,2006-06-04 00:00:00
2449.33,2006-05-04 00:00:00
2395.89,2006-04-04 00:00:00
2417.65,2006-03-04 00:00:00
2405.37,2006-03-31 00:00:00
2436.48,2006-03-30 00:00:00
2417.75,2006-03-29 00:00:00
2389.37,2006-03-28 00:00:00
2472.25,2006-03-27 00:00:00
2518.04,2006-03-24 00:00:00
2568.3,2006-03-23 00:00:00
2548.9,2006-03-22 00:00:00
2580.7,2006-03-21 00:00:00
2580.87,2006-03-20 00:00:00
2582.97,2006-03-17 00:00:00
2580.06,2006-03-16 00:00:00
2577.56,2006-03-15 00:00:00
2557.9,2006-03-14 00:00:00
2650.89,2006-03-13 00:00:00
2573.78,2006-10-03 00:00:00
2575.82,2006-09-03 00:00:00
2505.32,2006-08-03 00:00:00
2594.78,2006-07-03 00:00:00
2854.32,2006-06-03 00:00:00
2804.78,2006-03-03 00:00:00
2674.09,2006-02-03 00:00:00
2705.93,2006-01-03 00:00:00
2731.97,2006-02-28 00:00:00
2730.91,2006-02-27 00:00:00
2695.2,2006-02-24 00:00:00
2659.66,2006-02-23 00:00:00
2648,2006-02-22 00:00:00
2605.51,2006-02-21 00:00:00
2580.18,2006-02-20 00:00:00
2547.23,2006-02-17 00:00:00
2504.03,2006-02-16 00:00:00
2469.46,2006-02-15 00:00:00
2490.16,2006-02-14 00:00:00
2531.04,2006-02-13 00:00:00
2551.71,2006-10-02 00:00:00
2524.94,2006-09-02 00:00:00
2517.59,2006-08-02 00:00:00
2556.93,2006-07-02 00:00:00
2522.59,2006-06-02 00:00:00
2506.89,2006-03-02 00:00:00
2544.11,2006-02-02 00:00:00
2538.74,2006-01-02 00:00:00
2541.89,2006-01-31 00:00:00
2588.6,2006-01-30 00:00:00
2632.69,2006-01-27 00:00:00
2658,2006-01-26 00:00:00
2640.74,2006-01-25 00:00:00
2671.17,2006-01-24 00:00:00
2698.52,2006-01-23 00:00:00
2736.5,2006-01-20 00:00:00
2741.06,2006-01-19 00:00:00
2575.57,2006-01-18 00:00:00
2711.69,2006-01-17 00:00:00
2722.26,2006-01-16 00:00:00
2764.94,2006-06-01 00:00:00
2764.08,2006-05-01 00:00:00
2723.16,2006-04-01 00:00:00
2757.65,2006-03-01 00:00:00
2732.36,2006-02-01 00:00:00
2667.6,2005-12-30 00:00:00
2628.3,2005-12-29 00:00:00
2639.72,2005-12-28 00:00:00
2655.69,2005-12-27 00:00:00
2600.46,2005-12-26 00:00:00
2524.58,2005-12-23 00:00:00
2496.06,2005-12-22 00:00:00
2501.86,2005-12-21 00:00:00
2475.69,2005-12-20 00:00:00
2486.45,2005-12-19 00:00:00
2493.77,2005-12-16 00:00:00
2478.47,2005-12-15 00:00:00
2517.56,2005-12-14 00:00:00
2430.93,2005-12-13 00:00:00
2446.34,2005-12-12 00:00:00
2443.7,2005-09-12 00:00:00
2509.69,2005-08-12 00:00:00
2488.35,2005-07-12 00:00:00
2492.62,2005-06-12 00:00:00
2492.5,2005-05-12 00:00:00
2491.28,2005-02-12 00:00:00
2528.34,2005-01-12 00:00:00
2505.62,2005-11-30 00:00:00
2511.78,2005-11-29 00:00:00
2472.79,2005-11-28 00:00:00
2392.11,2005-11-25 00:00:00
2329.58,2005-11-24 00:00:00
2354.1,2005-11-23 00:00:00
2331.37,2005-11-22 00:00:00
2369.71,2005-11-21 00:00:00
2367.77,2005-11-18 00:00:00
2392.01,2005-11-17 00:00:00
2323.09,2005-11-16 00:00:00
2312.75,2005-11-15 00:00:00
2313.28,2005-11-14 00:00:00
2332.01,2005-11-11 00:00:00
2377.88,2005-10-11 00:00:00
2326.77,2005-09-11 00:00:00
2283.5,2005-08-11 00:00:00
2235.01,2005-07-11 00:00:00
2207.46,2005-02-11 00:00:00
2219.45,2005-01-11 00:00:00
2209.79,2005-10-31 00:00:00
2183.31,2005-10-28 00:00:00
2194.18,2005-10-27 00:00:00
2223.8,2005-10-26 00:00:00
2275.45,2005-10-25 00:00:00
2314.84,2005-10-24 00:00:00
2410.82,2005-10-21 00:00:00
2430.52,2005-10-20 00:00:00
2421.15,2005-10-19 00:00:00
2485.74,2005-10-18 00:00:00
2528.16,2005-10-17 00:00:00
2531.05,2005-10-14 00:00:00
2557.64,2005-10-13 00:00:00
2731.86,2005-12-10 00:00:00
2778.27,2005-11-10 00:00:00
2724.68,2005-10-10 00:00:00
2684.89,2005-07-10 00:00:00
2766.01,2005-06-10 00:00:00
2698.25,2005-05-10 00:00:00
2544.57,2005-04-10 00:00:00
2337.41,2005-03-10 00:00:00
2310.82,2005-09-30 00:00:00
2325.16,2005-09-29 00:00:00
2292.11,2005-09-28 00:00:00
2324.21,2005-09-27 00:00:00
2363.31,2005-09-26 00:00:00
2366.64,2005-09-23 00:00:00
2352.45,2005-09-22 00:00:00
2378.61,2005-09-21 00:00:00
2352.43,2005-09-20 00:00:00
2337.43,2005-09-19 00:00:00
2317.73,2005-09-16 00:00:00
2307.95,2005-09-15 00:00:00
2281.66,2005-09-14 00:00:00
2276.84,2005-09-13 00:00:00
2375.44,2005-12-09 00:00:00
2387.7,2005-09-09 00:00:00
2409.73,2005-08-09 00:00:00
2403.4,2005-07-09 00:00:00
2432.88,2005-06-09 00:00:00
2517.45,2005-05-09 00:00:00
2487.53,2005-02-09 00:00:00
2429.14,2005-01-09 00:00:00
2307.94,2005-08-31 00:00:00
2230.83,2005-08-29 00:00:00
2198.18,2005-08-26 00:00:00
2155.62,2005-08-25 00:00:00
2147.1,2005-08-24 00:00:00
2149.17,2005-08-23 00:00:00
2126.43,2005-08-22 00:00:00
2102.33,2005-08-19 00:00:00
2078.09,2005-08-18 00:00:00
2068.02,2005-08-17 00:00:00
2090.6,2005-08-16 00:00:00
2076.7,2005-08-15 00:00:00
2108.94,2005-12-08 00:00:00
2171.61,2005-11-08 00:00:00
2244.2,2005-10-08 00:00:00
2269.03,2005-09-08 00:00:00
2291.3,2005-08-08 00:00:00
2253.79,2005-05-08 00:00:00
2255.44,2005-04-08 00:00:00
2245.52,2005-03-08 00:00:00
2257.67,2005-02-08 00:00:00
2281.57,2005-01-08 00:00:00
2269.41,2005-07-29 00:00:00
2230.15,2005-07-28 00:00:00
2221.18,2005-07-27 00:00:00
2225.45,2005-07-26 00:00:00
2226.56,2005-07-25 00:00:00
2213.1,2005-07-22 00:00:00
2221.23,2005-07-21 00:00:00
2212.55,2005-07-20 00:00:00
2185.28,2005-07-19 00:00:00
2212.43,2005-07-18 00:00:00
2224.28,2005-07-15 00:00:00
2238.33,2005-07-14 00:00:00
2193.73,2005-07-13 00:00:00
2136.15,2005-12-07 00:00:00
2111.9,2005-11-07 00:00:00
2099.51,2005-08-07 00:00:00
2078.71,2005-07-07 00:00:00
2110.27,2005-06-07 00:00:00
2111.51,2005-05-07 00:00:00
2124.46,2005-04-07 00:00:00
2086.31,2005-01-07 00:00:00
2076.68,2005-06-30 00:00:00
2096.53,2005-06-29 00:00:00
2100.41,2005-06-28 00:00:00
2111.43,2005-06-27 00:00:00
2133.9,2005-06-24 00:00:00
2147.72,2005-06-23 00:00:00
2124.32,2005-06-22 00:00:00
2143.27,2005-06-21 00:00:00
2110.22,2005-06-20 00:00:00
2092.03,2005-06-17 00:00:00
2114.47,2005-06-16 00:00:00
2098.63,2005-06-15 00:00:00
2062.26,2005-06-14 00:00:00
2070.76,2005-06-13 00:00:00
2068.43,2005-10-06 00:00:00
2034.68,2005-09-06 00:00:00
2031.77,2005-08-06 00:00:00
2044.57,2005-07-06 00:00:00
2069.13,2005-06-06 00:00:00
2089.89,2005-03-06 00:00:00
2074.49,2005-02-06 00:00:00
2051.5,2005-01-06 00:00:00
1986.84,2005-05-31 00:00:00
1983.69,2005-05-30 00:00:00
1963.53,2005-05-27 00:00:00
1946.56,2005-05-26 00:00:00
1953.67,2005-05-25 00:00:00
1969.69,2005-05-24 00:00:00
1978.58,2005-05-23 00:00:00
2030.16,2005-05-20 00:00:00
2018.72,2005-05-18 00:00:00
2035.81,2005-05-17 00:00:00
2052.88,2005-05-16 00:00:00
2030.16,2005-05-13 00:00:00
1985.3,2005-12-05 00:00:00
1947.96,2005-11-05 00:00:00
1956.35,2005-10-05 00:00:00
1953.38,2005-09-05 00:00:00
1994.31,2005-06-05 00:00:00
1991.23,2005-05-05 00:00:00
1953.16,2005-04-05 00:00:00
1940.23,2005-03-05 00:00:00
1951.26,2005-02-05 00:00:00
1909.26,2005-04-29 00:00:00
1849.7,2005-04-28 00:00:00
1915.8,2005-04-27 00:00:00
1951.77,2005-04-26 00:00:00
1981.03,2005-04-25 00:00:00
1975.07,2005-04-22 00:00:00
1947.79,2005-04-21 00:00:00
1950.75,2005-04-20 00:00:00
1913.79,2005-04-19 00:00:00
1835.51,2005-04-18 00:00:00
1969.96,2005-04-15 00:00:00
2088,2005-04-14 00:00:00
2139.23,2005-04-13 00:00:00
2140,2005-12-04 00:00:00
2194.96,2005-11-04 00:00:00
2226.98,2005-08-04 00:00:00
2252.52,2005-07-04 00:00:00
2259.97,2005-06-04 00:00:00
2275.06,2005-05-04 00:00:00
2240.75,2005-04-04 00:00:00
2230.98,2005-01-04 00:00:00
2252.77,2005-03-31 00:00:00
2168.78,2005-03-30 00:00:00
2197.36,2005-03-29 00:00:00
2220.02,2005-03-28 00:00:00
2291.31,2005-03-25 00:00:00
2262.91,2005-03-24 00:00:00
2231.11,2005-03-23 00:00:00
2317.56,2005-03-22 00:00:00
2221.04,2005-03-21 00:00:00
2263.38,2005-03-18 00:00:00
2205.57,2005-03-17 00:00:00
2300.18,2005-03-16 00:00:00
2390.05,2005-03-15 00:00:00
2401.29,2005-03-14 00:00:00
2458.08,2005-11-03 00:00:00
2438.4,2005-10-03 00:00:00
2462.06,2005-09-03 00:00:00
2468.97,2005-08-03 00:00:00
2480.41,2005-07-03 00:00:00
2492.92,2005-04-03 00:00:00
2481.83,2005-03-03 00:00:00
2480.7,2005-02-03 00:00:00
2497.12,2005-01-03 00:00:00
2522.62,2005-02-28 00:00:00
2508.96,2005-02-25 00:00:00
2418.9,2005-02-24 00:00:00
2394.31,2005-02-23 00:00:00
2377.31,2005-02-22 00:00:00
2397.68,2005-02-21 00:00:00
2445.95,2005-02-18 00:00:00
2453.53,2005-02-17 00:00:00
2507.82,2005-02-16 00:00:00
2580.98,2005-02-15 00:00:00
2581.42,2005-02-14 00:00:00
2535.09,2005-11-02 00:00:00
2521.79,2005-10-02 00:00:00
2542.88,2005-09-02 00:00:00
2586.41,2005-08-02 00:00:00
2595.02,2005-07-02 00:00:00
2550.13,2005-04-02 00:00:00
2565.36,2005-03-02 00:00:00
2598.1,2005-02-02 00:00:00
2601.11,2005-01-02 00:00:00
2579.46,2005-01-31 00:00:00
2574.63,2005-01-28 00:00:00
2612.11,2005-01-27 00:00:00
2672.17,2005-01-26 00:00:00
2658.35,2005-01-25 00:00:00
2606.38,2005-01-24 00:00:00
2619.54,2005-01-19 00:00:00
2658.29,2005-01-18 00:00:00
2618.13,2005-01-17 00:00:00
2622.72,2005-01-14 00:00:00
2631.16,2005-01-13 00:00:00
2589.32,2005-12-01 00:00:00
2575.62,2005-11-01 00:00:00
2517.6,2005-10-01 00:00:00
2544.27,2005-07-01 00:00:00
2452.63,2005-06-01 00:00:00
2393.52,2005-05-01 00:00:00
2445.69,2005-04-01 00:00:00
2418.91,2005-03-01 00:00:00
2367.82,2004-12-29 00:00:00
2392.76,2004-12-28 00:00:00
2382.25,2004-12-27 00:00:00
2419.11,2004-12-24 00:00:00
2408.39,2004-12-23 00:00:00
2336.46,2004-12-22 00:00:00
2290.49,2004-12-21 00:00:00
2249.6,2004-12-20 00:00:00
2235.15,2004-12-17 00:00:00
2218.06,2004-12-16 00:00:00
2200.99,2004-12-15 00:00:00
2220.5,2004-12-14 00:00:00
2271.28,2004-12-13 00:00:00
2225.7,2004-10-12 00:00:00
2179.92,2004-09-12 00:00:00
2201.15,2004-08-12 00:00:00
2278.61,2004-07-12 00:00:00
2311.44,2004-06-12 00:00:00
2270.98,2004-03-12 00:00:00
2202.84,2004-02-12 00:00:00
2227.21,2004-01-12 00:00:00
2180.02,2004-11-30 00:00:00
2077.2,2004-11-29 00:00:00
2175.05,2004-11-26 00:00:00
2252.03,2004-11-25 00:00:00
2123.29,2004-11-24 00:00:00
2131.9,2004-11-23 00:00:00
2127.14,2004-11-22 00:00:00
2141.41,2004-11-19 00:00:00
2144.66,2004-11-18 00:00:00
2105.25,2004-11-17 00:00:00
2120.29,2004-12-11 00:00:00
2106.38,2004-11-11 00:00:00
2140.27,2004-10-11 00:00:00
2131.54,2004-09-11 00:00:00
2153.96,2004-08-11 00:00:00
2187.81,2004-05-11 00:00:00
2178.33,2004-04-11 00:00:00
2204.24,2004-03-11 00:00:00
2200.75,2004-02-11 00:00:00
2207.78,2004-01-11 00:00:00
2220.99,2004-10-28 00:00:00
2209.65,2004-10-27 00:00:00
2204.69,2004-10-26 00:00:00
2168.57,2004-10-25 00:00:00
2183.28,2004-10-22 00:00:00
2188.06,2004-10-21 00:00:00
2185.42,2004-10-20 00:00:00
2259.67,2004-10-19 00:00:00
2181.94,2004-10-18 00:00:00
2181.94,2004-10-15 00:00:00
2169.79,2004-10-14 00:00:00
2186.35,2004-10-13 00:00:00
2161.22,2004-12-10 00:00:00
2203.98,2004-11-10 00:00:00
2212.19,2004-08-10 00:00:00
2176.32,2004-07-10 00:00:00
2166.78,2004-06-10 00:00:00
2145.68,2004-05-10 00:00:00
2222.24,2004-04-10 00:00:00
2207.49,2004-01-10 00:00:00
2293.5,2004-09-30 00:00:00
2342.31,2004-09-29 00:00:00
2331.27,2004-09-28 00:00:00
2303.59,2004-09-27 00:00:00
2357.22,2004-09-24 00:00:00
2360.68,2004-09-23 00:00:00
2289.59,2004-09-22 00:00:00
2261.26,2004-09-21 00:00:00
2187.69,2004-09-20 00:00:00
2228.59,2004-09-17 00:00:00
2266.34,2004-09-16 00:00:00
2237.44,2004-09-15 00:00:00
2261.27,2004-09-14 00:00:00
2244.84,2004-09-13 00:00:00
2200.71,2004-10-09 00:00:00
2249.99,2004-09-09 00:00:00
2263.36,2004-08-09 00:00:00
2266.45,2004-07-09 00:00:00
2233.17,2004-06-09 00:00:00
2224.05,2004-03-09 00:00:00
2195.92,2004-02-09 00:00:00
2196.76,2004-01-09 00:00:00
2189.84,2004-08-31 00:00:00
2157.3,2004-08-27 00:00:00
2138.8,2004-08-26 00:00:00
2123.67,2004-08-25 00:00:00
2140.9,2004-08-24 00:00:00
2146.38,2004-08-23 00:00:00
2132.99,2004-08-20 00:00:00
2123.27,2004-08-19 00:00:00
2128.27,2004-08-18 00:00:00
2154.87,2004-08-17 00:00:00
2131.06,2004-08-16 00:00:00
2138.46,2004-08-13 00:00:00
2142.64,2004-12-08 00:00:00
2152.84,2004-11-08 00:00:00
2185.46,2004-10-08 00:00:00
2147.61,2004-09-08 00:00:00
2147.59,2004-06-08 00:00:00
2149.28,2004-05-08 00:00:00
2151.77,2004-04-08 00:00:00
2166.45,2004-03-08 00:00:00
2195.01,2004-02-08 00:00:00
2195.85,2004-07-30 00:00:00
2177.66,2004-07-29 00:00:00
2175.01,2004-07-28 00:00:00
2189.15,2004-07-27 00:00:00
2172.34,2004-07-26 00:00:00
2179.26,2004-07-23 00:00:00
2177.12,2004-07-22 00:00:00
2171.95,2004-07-21 00:00:00
2191.57,2004-07-20 00:00:00
2191.96,2004-07-19 00:00:00
2182.21,2004-07-16 00:00:00
2190.43,2004-07-15 00:00:00
2165.81,2004-07-14 00:00:00
2170.81,2004-07-13 00:00:00
2169.96,2004-12-07 00:00:00
2145.08,2004-09-07 00:00:00
2145.47,2004-08-07 00:00:00
2142.17,2004-07-07 00:00:00
2139.37,2004-06-07 00:00:00
2164.04,2004-05-07 00:00:00
2192.15,2004-02-07 00:00:00
2203.74,2004-01-07 00:00:00
2203.16,2004-06-30 00:00:00
2214.17,2004-06-29 00:00:00
2228.41,2004-06-28 00:00:00
2204.4,2004-06-25 00:00:00
2202.65,2004-06-24 00:00:00
2183.29,2004-06-23 00:00:00
2143.52,2004-06-22 00:00:00
2170.12,2004-06-21 00:00:00
2192.6,2004-06-18 00:00:00
2167.18,2004-06-17 00:00:00
2157.59,2004-06-16 00:00:00
2152.32,2004-06-15 00:00:00
2140.05,2004-06-14 00:00:00
2181.32,2004-11-06 00:00:00
2222.87,2004-10-06 00:00:00
2210.23,2004-09-06 00:00:00
2197.04,2004-08-06 00:00:00
2230.42,2004-07-06 00:00:00
2225.4,2004-04-06 00:00:00
2216.51,2004-03-06 00:00:00
2288.64,2004-02-06 00:00:00
2214.55,2004-01-06 00:00:00
2246.7,2004-05-31 00:00:00
2245.78,2004-05-28 00:00:00
2208.31,2004-05-27 00:00:00
2247.07,2004-05-26 00:00:00
2216.1,2004-05-25 00:00:00
2350.71,2004-05-24 00:00:00
2241.83,2004-05-21 00:00:00
2264.35,2004-05-20 00:00:00
2130.19,2004-05-18 00:00:00
2126.25,2004-05-17 00:00:00
2129.87,2004-05-14 00:00:00
2110.15,2004-05-13 00:00:00
2104.53,2004-12-05 00:00:00
2082.29,2004-11-05 00:00:00
2079.18,2004-10-05 00:00:00
2021.95,2004-07-05 00:00:00
1988,2004-06-05 00:00:00
2060.74,2004-05-05 00:00:00
2028.55,2004-04-05 00:00:00
1993.07,2004-03-05 00:00:00
2053.37,2004-04-30 00:00:00
2016.58,2004-04-29 00:00:00
2091.8,2004-04-28 00:00:00
2092.69,2004-04-27 00:00:00
2153.31,2004-04-26 00:00:00
2197.21,2004-04-22 00:00:00
2206.59,2004-04-21 00:00:00
2252.72,2004-04-20 00:00:00
2238.23,2004-04-19 00:00:00
2194.73,2004-04-16 00:00:00
2188.17,2004-04-15 00:00:00
2232.04,2004-04-14 00:00:00
2240.4,2004-04-13 00:00:00
2236.63,2004-12-04 00:00:00
2235.8,2004-09-04 00:00:00
2230.12,2004-08-04 00:00:00
2293.24,2004-07-04 00:00:00
2331.95,2004-06-04 00:00:00
2348.8,2004-05-04 00:00:00
2293.84,2004-02-04 00:00:00
2255.38,2004-01-04 00:00:00
2248.19,2004-03-31 00:00:00
2175.98,2004-03-30 00:00:00
2211.94,2004-03-29 00:00:00
2208.67,2004-03-26 00:00:00
2183.32,2004-03-25 00:00:00
2182.44,2004-03-24 00:00:00
2192.21,2004-03-23 00:00:00
2211.26,2004-03-22 00:00:00
2212.14,2004-03-19 00:00:00
2162.75,2004-03-18 00:00:00
2162.79,2004-03-17 00:00:00
2153.42,2004-03-16 00:00:00
2175.04,2004-03-15 00:00:00
2148.61,2004-12-03 00:00:00
2166.77,2004-11-03 00:00:00
2202.12,2004-10-03 00:00:00
2192.4,2004-09-03 00:00:00
2207.57,2004-08-03 00:00:00
2194.99,2004-05-03 00:00:00
2161.62,2004-04-03 00:00:00
2171.35,2004-03-03 00:00:00
2170.51,2004-02-03 00:00:00
2151.46,2004-01-03 00:00:00
2179.8,2004-02-27 00:00:00
2206.93,2004-02-26 00:00:00
2182.26,2004-02-25 00:00:00
2191.06,2004-02-24 00:00:00
2183.91,2004-02-23 00:00:00
2152.67,2004-02-20 00:00:00
2148.54,2004-02-19 00:00:00
2215.69,2004-02-18 00:00:00
2199.43,2004-02-17 00:00:00
2189.64,2004-02-16 00:00:00
2213.55,2004-02-13 00:00:00
2223.05,2004-12-02 00:00:00
2184.28,2004-11-02 00:00:00
2153.93,2004-10-02 00:00:00
2227.59,2004-09-02 00:00:00
2175.7,2004-06-02 00:00:00
2169.2,2004-05-02 00:00:00
2235.2,2004-01-30 00:00:00
2332.19,2004-01-29 00:00:00
2385.41,2004-01-28 00:00:00
2261.96,2004-01-27 00:00:00
2347.09,2004-01-26 00:00:00
2311.96,2004-01-22 00:00:00
2399.12,2004-01-21 00:00:00
2340.2,2004-01-20 00:00:00
2111.11,2004-01-19 00:00:00
2252.53,2004-01-16 00:00:00
2351.04,2004-01-15 00:00:00
2436.4,2004-01-14 00:00:00
2312.14,2004-01-13 00:00:00
2214.11,2004-12-01 00:00:00
2217.42,2004-09-01 00:00:00
2187.33,2004-08-01 00:00:00
2188.92,2004-07-01 00:00:00
2136.93,2004-06-01 00:00:00
2238.77,2004-05-01 00:00:00
2129.19,2004-02-01 00:00:00
2100.03,2003-12-31 00:00:00
2109.61,2003-12-30 00:00:00
2074.85,2003-12-29 00:00:00
2070.01,2003-12-26 00:00:00
2064.58,2003-12-25 00:00:00
2134.3,2003-12-24 00:00:00
2118.56,2003-12-23 00:00:00
2127.6,2003-12-22 00:00:00
2106.49,2003-12-19 00:00:00
2111.55,2003-12-18 00:00:00
2111.82,2003-12-17 00:00:00
2090.13,2003-12-16 00:00:00
1993.8,2003-12-15 00:00:00
1929.63,2003-12-12 00:00:00
1891.55,2003-11-12 00:00:00
1890.98,2003-10-12 00:00:00
1910.22,2003-09-12 00:00:00
1910.14,2003-08-12 00:00:00
1866.95,2003-05-12 00:00:00
1858.11,2003-04-12 00:00:00
1868.94,2003-03-12 00:00:00
1861.03,2003-02-12 00:00:00
1842.14,2003-01-12 00:00:00
1801.34,2003-11-20 00:00:00
1838.05,2003-11-19 00:00:00
1851.09,2003-11-18 00:00:00
1833.28,2003-11-17 00:00:00
1875.5,2003-11-14 00:00:00
1870.66,2003-11-13 00:00:00
1869.8,2003-12-11 00:00:00
1840.67,2003-11-11 00:00:00
1852.44,2003-10-11 00:00:00
1853.71,2003-07-11 00:00:00
1843.25,2003-06-11 00:00:00
1897.65,2003-05-11 00:00:00
1881.62,2003-04-11 00:00:00
1873.41,2003-03-11 00:00:00
1866.6,2003-10-31 00:00:00
1816.5,2003-10-30 00:00:00
1778.6,2003-10-28 00:00:00
1773.35,2003-10-27 00:00:00
1822.59,2003-10-24 00:00:00
1819.06,2003-10-23 00:00:00
1886.11,2003-10-22 00:00:00
1923.38,2003-10-21 00:00:00
1919.48,2003-10-20 00:00:00
1919,2003-10-17 00:00:00
1943.4,2003-10-16 00:00:00
1923.78,2003-10-15 00:00:00
1884.42,2003-10-14 00:00:00
1903.09,2003-10-13 00:00:00
1928.88,2003-10-10 00:00:00
1896.68,2003-09-10 00:00:00
1915.35,2003-08-10 00:00:00
1947.17,2003-07-10 00:00:00
2008.63,2003-06-10 00:00:00
1867.93,2003-03-10 00:00:00
1860.43,2003-02-10 00:00:00
1837.53,2003-01-10 00:00:00
1810.54,2003-09-30 00:00:00
1799.62,2003-09-29 00:00:00
1880.97,2003-09-26 00:00:00
1910.1,2003-09-25 00:00:00
1917,2003-09-24 00:00:00
1936.09,2003-09-23 00:00:00
1924.36,2003-09-22 00:00:00
1906.44,2003-09-19 00:00:00
1889.69,2003-09-18 00:00:00
1854.93,2003-09-17 00:00:00
1902.32,2003-09-16 00:00:00
1883.54,2003-09-15 00:00:00
1878.89,2003-12-09 00:00:00
1858.38,2003-11-09 00:00:00
1838.67,2003-10-09 00:00:00
